id,región,region2,distrito,nombre,nombre_largo,lista,partido,partido_largo,fuente,fecha,link,link2,sexo
803,Bío-Bío,8,20,Alejandro Lanzetta,Alejandro Lanzetta,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
804,Bío-Bío,8,20,Alejandro Trigo,Alejandro Trigo,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
805,Bío-Bío,8,20,Alex Coloma,Alex Coloma,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
806,Bío-Bío,8,20,Alexis Alarcón,Alexis Alarcón,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
807,Bío-Bío,8,20,Ana C. Burgos,Ana C. Burgos,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
808,Bío-Bío,8,20,Ana Jara,Ana Jara,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
809,Bío-Bío,8,20,Ana María Cavalerie,Ana María Cavalerie,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
810,Bío-Bío,8,20,Andrés Cruz,Andrés Cruz,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
811,Bío-Bío,8,20,Antonio Mena,Antonio Mena,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
812,Bío-Bío,8,20,Astrid Bahrens,Astrid Bahrens,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
813,Bío-Bío,8,20,Blanca Care,Blanca Care,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
414,Bío-Bío,8,20,Boris Briones,Boris Briones,Independiente,IND,IND,Interno,.,.,.,0
814,Bío-Bío,8,20,Boris Flores,Boris Flores,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
815,Bío-Bío,8,20,Carlos Cerda,Carlos Cerda,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
816,Bío-Bío,8,20,Carlos Concha,Carlos Concha,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
413,Bío-Bío,8,20,Carlos López,Carlos López,Independiente,IND,IND,Interno,.,.,.,0
817,Bío-Bío,8,20,Cinthya Ceballos,Cinthya Ceballos,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
818,Bío-Bío,8,20,Claudio González,Claudio González,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
819,Bío-Bío,8,20,Claudio Olavarria,Claudio Olavarria,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
820,Bío-Bío,8,20,Constanza Candia,Constanza Candia,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
821,Bío-Bío,8,20,Constanza Herrera,Constanza Herrera,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
822,Bío-Bío,8,20,Cristián Belmonte,Cristián Belmonte,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
823,Bío-Bío,8,20,Cristián Villar,Cristián Villar,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
824,Bío-Bío,8,20,Daniel Quijada,Daniel Quijada,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
412,Bío-Bío,8,20,Daniela Guzmán,Daniela Guzmán,Independiente,IND,IND,Interno,.,.,.,1
825,Bío-Bío,8,20,David Catalán,David Catalán,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
826,Bío-Bío,8,20,Diego Mayolafquen,Diego Mayolafquen,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
827,Bío-Bío,8,20,Dina Lobos,Dina Lobos,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
828,Bío-Bío,8,20,Eduardo Lavín,Eduardo Lavín,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
829,Bío-Bío,8,20,Eliana Aguayo,Eliana Aguayo,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
830,Bío-Bío,8,20,Felipe Campos,Felipe Campos,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
831,Bío-Bío,8,20,Fernando Candia,Fernando Candia,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
832,Bío-Bío,8,20,Fernando Daza,Fernando Daza,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
833,Bío-Bío,8,20,Fernando Millar,Fernando Millar,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
834,Bío-Bío,8,20,Fernando Montecinos,Fernando Montecinos,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
835,Bío-Bío,8,20,Gabriel Lagos,Gabriel Lagos,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
836,Bío-Bío,8,20,Gastón Cáceres,Gastón Cáceres,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
837,Bío-Bío,8,20,Gastón Flores,Gastón Flores,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
838,Bío-Bío,8,20,Génesis Leddy,Génesis Leddy,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
839,Bío-Bío,8,20,Gerardo Chamorro,Gerardo Chamorro,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
840,Bío-Bío,8,20,Gonzalo Carrasco,Gonzalo Carrasco,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
841,Bío-Bío,8,20,Héctor Reyes,Héctor Reyes,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
842,Bío-Bío,8,20,Ignacio Gajardo,Ignacio Gajardo,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
843,Bío-Bío,8,20,Ingrid Ortega,Ingrid Ortega,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
844,Bío-Bío,8,20,Iván San Martín,Iván San Martín,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
845,Bío-Bío,8,20,Jacqueline Pardo,Jacqueline Pardo,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
846,Bío-Bío,8,20,Jacqueline Rebolledo,Jacqueline Rebolledo,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
847,Bío-Bío,8,20,Jaime Fica,Jaime Fica,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
848,Bío-Bío,8,20,Javier Rodríguez,Javier Rodríguez,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
849,Bío-Bío,8,20,Jimmy Bustos,Jimmy Bustos,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
850,Bío-Bío,8,20,Jonatan Segura,Jonatan Segura,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
851,Bío-Bío,8,20,José Alarcón,José Alarcón,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
852,Bío-Bío,8,20,José Cisternas,José Cisternas,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
853,Bío-Bío,8,20,José L. Miranda,José L. Miranda,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
854,Bío-Bío,8,20,José L. Vásquez,José L. Vásquez,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
855,Bío-Bío,8,20,Juan A. Altamirano,Juan A. Altamirano,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
856,Bío-Bío,8,20,Juan P. Rojas,Juan P. Rojas,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
857,Bío-Bío,8,20,Juana Vilchez,Juana Vilchez,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
858,Bío-Bío,8,20,Lidia Espinoza,Lidia Espinoza,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
859,Bío-Bío,8,20,Lorena Fuentes,Lorena Fuentes,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
860,Bío-Bío,8,20,Luis Cabrera,Luis Cabrera,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
861,Bío-Bío,8,20,Luis Moraga,Luis Moraga,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
862,Bío-Bío,8,20,Luis Pérez,Luis Pérez,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
863,Bío-Bío,8,20,Luis Riquelme,Luis Riquelme,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
864,Bío-Bío,8,20,Macarena Vergara,Macarena Vergara,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
865,Bío-Bío,8,20,Magdalena Araneda,Magdalena Araneda,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
866,Bío-Bío,8,20,Manuel Carrillo,Manuel Carrillo,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
867,Bío-Bío,8,20,María C. Molina,María C. Molina,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
868,Bío-Bío,8,20,María V. Melgarejo,María V. Melgarejo,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
869,Bío-Bío,8,20,Marlene Fuentealba,Marlene Fuentealba,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
870,Bío-Bío,8,20,Martina Oppliger,Martina Oppliger,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
871,Bío-Bío,8,20,Miguel Erices,Miguel Erices,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
872,Bío-Bío,8,20,Miguel Rojas,Miguel Rojas,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
873,Bío-Bío,8,20,Miguel Valderas,Miguel Valderas,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
874,Bío-Bío,8,20,Nadia Baeza,Nadia Baeza,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
875,Bío-Bío,8,20,Nelson Cadagan,Nelson Cadagan,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
876,Bío-Bío,8,20,Nicolás Hidalgo,Nicolás Hidalgo,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
877,Bío-Bío,8,20,Pablo Rodríguez,Pablo Rodríguez,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
878,Bío-Bío,8,20,Pamela Candia,Pamela Candia,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
879,Bío-Bío,8,20,Patricia Riquelme,Patricia Riquelme,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
880,Bío-Bío,8,20,Patricia Villalobos,Patricia Villalobos,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
881,Bío-Bío,8,20,Ramiro Riquelme,Ramiro Riquelme,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
882,Bío-Bío,8,20,Raúl Díaz,Raúl Díaz,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
883,Bío-Bío,8,20,Raúl Fonseca,Raúl Fonseca,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
884,Bío-Bío,8,20,Renato Rodríguez,Renato Rodríguez,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
885,Bío-Bío,8,20,Ricardo Mahnke,Ricardo Mahnke,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
886,Bío-Bío,8,20,Richard Montaña,Richard Montaña,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
887,Bío-Bío,8,20,Roberto Francesconi,Roberto Francesconi,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
888,Bío-Bío,8,20,Rodolfo Ruiz,Rodolfo Ruiz,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
889,Bío-Bío,8,20,Rodrigo Bravo,Rodrigo Bravo,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
890,Bío-Bío,8,20,Rosa Chandia,Rosa Chandia,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
891,Bío-Bío,8,20,Rossana Vidal,Rossana Vidal,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
892,Bío-Bío,8,20,Ruben del Pino,Ruben del Pino,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
893,Bío-Bío,8,20,Ruth Fernández,Ruth Fernández,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
894,Bío-Bío,8,20,Sandra Bello,Sandra Bello,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
895,Bío-Bío,8,20,Sebastián Váldes,Sebastián Váldes,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
896,Bío-Bío,8,20,Sergio Torres,Sergio Torres,Independiente,IND,IND,SERVEL,29-12-2020,.,.,0
897,Bío-Bío,8,20,Verónica Núñez,Verónica Núñez,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
898,Bío-Bío,8,20,Victoria Sepúlveda,Victoria Sepúlveda,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
899,Bío-Bío,8,20,Yamil Inostroza,Yamil Inostroza,Independiente,IND,IND,SERVEL,29-12-2020,.,.,1
418,Bío-Bío,8,20,Oscar Menares,Oscar Menares,Izquierda Libertaria,IND,IND,Interno,.,.,.,0
530,Bío-Bío,8,20,Cristián Jara,Cristián Jara,La Coordinadora,IND,IND,DM twitter,17-12-2020,.,.,0
774,Bío-Bío,8,20,Juan M. Íñiguez ,Juan M. Íñiguez ,Levanta Chile,IND,IND,Levanta Chile,27-12-2020,https://levantachile.cl/candidatos/,.,0
367,Bío-Bío,8,20,Jorge Condeza,Jorge Condeza Neuber,No Neutrales,IND,IND,No Neutrales,30-11-2020,,,0
368,Bío-Bío,8,20,Magaly Mella,Magaly Mella,No Neutrales,IND,IND,No Neutrales,30-11-2020,,,1
369,Bío-Bío,8,20,Paulo San Martín,Paulo San Martín,No Neutrales,IND,IND,No Neutrales,30-11-2020,,,0
531,Bío-Bío,8,20,Susana Herrera,Susana Herrera,No Neutrales,IND,IND,No Neutrales,17-12-2020,https://twitter.com/NoNeutrales/status/1339692849600765953/photo/5,.,1
370,Bío-Bío,8,20,Tammy Pustilnick,Tammy Pustilnick,No Neutrales,IND,IND,No Neutrales,30-11-2020,,,1
383,Bío-Bío,8,20,Nicolás Hauri,Nicolás Hauri,Unidad Constituyente,DC,DC,DM twitter,08-12-2020,.,.,0
381,Bío-Bío,8,20,Lautaro Benítez,Lautaro Benítez,Unidad Constituyente,PPD,PPD,DM twitter,08-12-2020,.,.,0
382,Bío-Bío,8,20,María Angélica Fuentes,María Angélica Fuentes,Unidad Constituyente,PPD,PPD,DM twitter,08-12-2020,.,.,1
60,Bío-Bío,8,20,Ruth Olate,Ruth Olate Moreno,Unidad Constituyente,PRO-IND,PRO-IND,Interno,25-10-2020,https://www.emol.com/noticias/Nacional/2020/10/25/1001647/Candidatos-Convencion-Plebiscito.html,.,1
202,Bío-Bío,8,20,Alejandro Ugarte,Alejandro Ugarte,Unidad Constituyente,PS,PS,Interno,.,.,.,0
201,Bío-Bío,8,20,Andrés Smith,Andrés Smith,Unidad Constituyente,PS,PS,Interno,.,.,.,0
264,Bío-Bío,8,20,Clemira Pacheco,Clemira Pacheco,Unidad Constituyente,PS,PS,La Segunda,04-09-2020,https://digital.lasegunda.com/2020/09/04/A/QP3RKRTH,.,1
200,Bío-Bío,8,20,Domingo Ramos,Domingo Ramos,Unidad Constituyente,PS,PS,Interno,.,.,.,0
197,Bío-Bío,8,20,Enrique Inostroza,Enrique Inostroza,Unidad Constituyente,PS,PS,Interno,.,.,.,0
195,Bío-Bío,8,20,Fah Bastías Macias,Fah Bastías Macias,Unidad Constituyente,PS,PS,Interno,.,.,.,0
198,Bío-Bío,8,20,Iván Pérez Muñoz,Iván Pérez Muñoz,Unidad Constituyente,PS,PS,Interno,.,.,.,0
199,Bío-Bío,8,20,José Silva Inostroza,José Silva Inostroza,Unidad Constituyente,PS,PS,Interno,.,.,.,0
203,Bío-Bío,8,20,María Viveros,María Viveros,Unidad Constituyente,PS,PS,Interno,.,.,.,1
196,Bío-Bío,8,20,Narciso Cortés,Narciso Cortés,Unidad Constituyente,PS,PS,Interno,.,.,.,0
234,Bío-Bío,8,21,Ítalo Zunino,Ítalo Zunino,Chile Vamos,EVO,EVO,La Segunda,29-09-2020,.,.,0
775,Bío-Bío,9,21,Francisca Guzmán,Francisca Guzmán,Levanta Chile,IND,IND,Levanta Chile,27-12-2020,https://levantachile.cl/candidatos/,.,1
349,Bío-Bío,8,21,Jorge Guzmán,Jorge Guzmán,Levanta Chile,IND,IND,DF,18-11-2020,https://www.df.cl/noticias/df-lab/innovacion-y-startups/emprendedores-lanzan-referente-ciudadano-y-presentan-candidaturas-a/2020-11-17/195011.html,https://levantachile.cl/?page_id=1076,0
498,Bío-Bío,8,21,Adolfo Millabur,Adolfo Millabur,Mapuche,IND,IND,El Mostrador,16-12-2020,https://www.elmostrador.cl/noticias/pais/2020/12/16/el-mapa-de-las-candidaturas-de-pueblos-originarios-para-redactar-la-nueva-constitucion/,.,0
321,Bío-Bío,8,21,Natividad Llanquileo,Natividad Llanquileo Pilquiman,Mapuche,IND,IND,Universal,11-11-2020,https://www.radiodelmar.cl/2020/11/el-nombre-de-natividad-llanquileo-que-comienza-a-irrumpir-con-fuerza-para-la-constituyente-en-chile/,https://eluniversal.cl/contenido/17630/natividad-llanquileo-que-comienza-a-irrumpir-con-fuerza-para-la-constituyente-en,1
534,Bío-Bío,8,21,Alejandra Navarrete,Alejandra Navarrete,No Neutrales,IND,IND,No Neutrales,17-12-2020,https://twitter.com/NoNeutrales/status/1339692849600765953/photo/11,.,1
532,Bío-Bío,8,21,Elizabeth Aguilera,Elizabeth Aguilera,No Neutrales,IND,IND,No Neutrales,17-12-2020,https://twitter.com/NoNeutrales/status/1339692849600765953/photo/7,.,1
533,Bío-Bío,8,21,Javier Fuchslocher,Javier Fuchslocher,No Neutrales,IND,IND,No Neutrales,17-12-2020,https://twitter.com/NoNeutrales/status/1339692849600765953/photo/8,.,0
378,Bío-Bío,8,21,Macarena de la Calle,Macarena de la Calle,Sumamos Chile,IND,IND,DM twitter,08-12-2020,.,.,1
205,Bío-Bío,8,21,Camilo Escalona,Camilo Escalona,Unidad Constituyente,PS,PS,CHV,07-09-2020,https://www.chvnoticias.cl/nacional/plebiscito-2020-nombres-candidatos-convencion-constituyente_20200907/,.,0
206,Bío-Bío,8,21,Juan Canales,Juan Canales,Unidad Constituyente,PS,PS,Interno,.,.,.,0
444,Araucanía,9,22,Richard Caifal,Richard Caifal,Chile Vamos,EVO,EVO,La Tercera,13-12-2020,https://www.latercera.com/la-tercera-domingo/noticia/convencionales-las-estrategias-y-enredos-para-definir-candidaturas/LCC4YY535ZHR3N33PDWEESOADY/,.,0
1105,Araucanía,9,22,Alejandra Rivas,Alejandra Rivas,Independiente,IND,IND,El Austral de Temuco,03-01-2021,https://www.australtemuco.cl/impresa/2020/12/23/full/cuerpo-principal/6/,.,1
1106,Araucanía,9,22,Aliro Henríquez,Aliro Henríquez,Independiente,IND,IND,El Austral de Temuco,03-01-2021,https://www.australtemuco.cl/impresa/2020/12/23/full/cuerpo-principal/6/,.,0
638,Araucanía,9,22,Boris Salazar,Boris Salazar,Independiente,IND,IND,DM twitter,20-12-2020,,,0
1104,Araucanía,9,22,Felipe Venegas,Felipe Venegas,Independiente,IND,IND,El Austral de Temuco,03-01-2021,https://www.australtemuco.cl/impresa/2020/12/23/full/cuerpo-principal/6/,.,0
1103,Araucanía,9,22,Ximena Salgado,Ximena Salgado,Independiente,IND,IND,El Austral de Temuco,03-01-2021,https://www.australtemuco.cl/impresa/2020/12/23/full/cuerpo-principal/6/,.,1
346,Araucanía,9,22,Alejo Apraiz,Alejo Apraiz,Levanta Chile,IND,IND,DF,18-11-2020,https://www.df.cl/noticias/df-lab/innovacion-y-startups/emprendedores-lanzan-referente-ciudadano-y-presentan-candidaturas-a/2020-11-17/195011.html,https://levantachile.cl/?page_id=1076,0
777,Araucanía,9,22,Carlos Zirotti,Carlos Zirotti,Levanta Chile,IND,IND,Levanta Chile,27-12-2020,https://levantachile.cl/candidatos/,.,0
776,Araucanía,9,22,Claudia Subiabre,Claudia Subiabre,Levanta Chile,IND,IND,Levanta Chile,27-12-2020,https://levantachile.cl/candidatos/,.,1
778,Araucanía,9,22,Eduardo Cretton,Eduardo Cretton,Levanta Chile,IND,IND,Levanta Chile,27-12-2020,https://levantachile.cl/candidatos/,.,0
779,Araucanía,9,22,Juan P. Núñez,Juan P. Núñez,Levanta Chile,IND,IND,Levanta Chile,27-12-2020,https://levantachile.cl/candidatos/,.,0
211,Araucanía,9,22,Mauricio Lepin ,Mauricio Lepin Aniñir,Mapuche,IND,IND,Twitter,06-11-2020,https://twitter.com/CatalinaPerezS/status/1324811452625178624,.,0
478,Araucanía,9,22,Martín Hauri,Martín Hauri,No Neutrales,IND,IND,No Neutrales,14-12-2020,https://twitter.com/NoNeutrales/status/1338605183035568129/photo/1,.,0
231,Araucanía,9,22,Andrés Jouannet,Andrés Jouannet,Unidad Constituyente,DC,DC,La Segunda,04-09-2020,https://digital.lasegunda.com/2020/09/04/A/QP3RKRTH,.,0
207,Araucanía,9,22,Hugo Araya Padilla,Hugo Araya Padilla,Unidad Constituyente,PS,PS,Interno,.,.,.,0
607,Araucanía,9,23,Luz Alca,Luz Alca,del Pueblo,IND,IND,Lista del Pueblo,,https://lalistadelpueblo.cl/?fbclid=IwAR3sXEcN9bugUKnDt9VvR4AX26-a9M_NdIKWNKXZDBHSitvrs5ULLsUHxpA#!/-candidatos-zona-norte/?ancla=Zona+Norte+Chico,.,1
639,Araucanía,9,23,Manuela Arroyo,Manuela Arroyo,Frente Amplio,CS-IND,CS-IND,Twitter,21-12-2020,.,.,1
640,Araucanía,9,23,Alejandra Parra,Alejandra Parra,Independiente,IND,IND,DM twitter,21-12-2020,,,1
648,Araucanía,9,23,Alejandro Mellado,Alejandro Mellado,Independiente,IND,IND,SERVEL,21-12-2020,.,.,0
646,Araucanía,9,23,Ana Vera,Ana Vera,Independiente,IND,IND,SERVEL,21-12-2020,.,.,1
641,Araucanía,9,23,Carlos Mena,Carlos Mena,Independiente,IND,IND,DM twitter,20-12-2020,,,0
329,Araucanía,9,23,Cecilia Morovic,Cecilia Morovic Vivar,Independiente,IND,IND,No Neutrales,13-11-2020,.,.,1
650,Araucanía,9,23,Claudio Díaz,Claudio Díaz,Independiente,IND,IND,SERVEL,21-12-2020,.,.,0
643,Araucanía,9,23,Héctor Ramírez,Héctor Ramírez,Independiente,IND,IND,SERVEL,21-12-2020,.,.,0
649,Araucanía,9,23,Helmut Martínez,Helmut Martínez,Independiente,IND,IND,SERVEL,21-12-2020,.,.,0
727,Araucanía,9,23,Jorge Nahuelfil,Jorge Nahuelfil,Independiente,IND,IND,SERVEL,22-12-2020,.,.,0
644,Araucanía,9,23,Loreto Lagos,Loreto Lagos,Independiente,IND,IND,SERVEL,21-12-2020,.,.,1
652,Araucanía,9,23,Luis Stuardo,Luis Stuardo,Independiente,IND,IND,SERVEL,21-12-2020,.,.,0
647,Araucanía,9,23,Marcela Lepilaf,Marcela Lepilaf,Independiente,IND,IND,SERVEL,21-12-2020,.,.,1
653,Araucanía,9,23,Mario Flores,Mario Flores,Independiente,IND,IND,SERVEL,21-12-2020,.,.,0
330,Araucanía,9,23,Oscar Aravena,Oscar Aravena Riquelme,Independiente,IND,IND,No Neutrales,13-11-2020,,,0
645,Araucanía,9,23,René Rapiman,René Rapiman,Independiente,IND,IND,SERVEL,21-12-2020,.,.,0
489,Araucanía,9,23,Roberto Mejias,Roberto Mejias,Independiente,IND,IND,SERVEL,15-12-2020,.,.,0
642,Araucanía,9,23,Rossana Betancur,Rossana Betancur,Independiente,IND,IND,SERVEL,21-12-2020,.,.,1
728,Araucanía,9,23,Rossano Droghetti,Rossano Droghetti,Independiente,IND,IND,SERVEL,22-12-2020,.,.,0
651,Araucanía,9,23,Sandra Marín,Sandra Marín,Independiente,IND,IND,SERVEL,21-12-2020,.,.,1
729,Araucanía,9,23,Stephan Schubert,Stephan Schubert,Independiente,IND,IND,SERVEL,22-12-2020,.,.,0
462,Araucanía,9,23,Cristián Arevalo,Cristián Arevalo,La Coordinadora,IND,IND,DM Twitter,14-12-2020,.,.,0
463,Araucanía,9,23,Sebastián Arancibia,Sebastián Arancibia,La Coordinadora,IND,IND,DM Twitter,14-12-2020,.,.,0
347,Araucanía,9,23,Jessica Salazar,Jessica Salazar,Levanta Chile,IND,IND,DF,18-11-2020,https://www.df.cl/noticias/df-lab/innovacion-y-startups/emprendedores-lanzan-referente-ciudadano-y-presentan-candidaturas-a/2020-11-17/195011.html,https://levantachile.cl/?page_id=1076,1
348,Araucanía,9,23,María Ángelica Tepper,María Ángelica Tepper,Levanta Chile,IND,IND,DF,18-11-2020,https://www.df.cl/noticias/df-lab/innovacion-y-startups/emprendedores-lanzan-referente-ciudadano-y-presentan-candidaturas-a/2020-11-17/195011.html,https://levantachile.cl/?page_id=1076,1
780,Araucanía,9,23,María E. Brand,María E. Brand,Levanta Chile,IND,IND,Levanta Chile,27-12-2020,https://levantachile.cl/candidatos/,.,1
268,Araucanía,9,23,Víctor Melinao,Víctor Melinao,Levanta Chile,IND,IND,La Segunda,27-12-2020,https://levantachile.cl/candidatos/,.,0
499,Araucanía,9,23,Aliwen Antileo,Aliwen Antileo,Mapuche,IND,IND,El Mostrador,16-12-2020,https://www.elmostrador.cl/noticias/pais/2020/12/16/el-mapa-de-las-candidaturas-de-pueblos-originarios-para-redactar-la-nueva-constitucion/,.,0
497,Araucanía,9,23,Ana Llao,Ana Llao,Mapuche,IND,IND,El Mostrador,16-12-2020,https://www.elmostrador.cl/noticias/pais/2020/12/16/el-mapa-de-las-candidaturas-de-pueblos-originarios-para-redactar-la-nueva-constitucion/,.,1
535,Araucanía,9,23,Daniela Vásquez,Daniela Vásquez,No Neutrales,IND,IND,No Neutrales,17-12-2020,https://twitter.com/NoNeutrales/status/1339644418148712448,.,1
537,Araucanía,9,23,Eva Caurapán,Eva Caurapán,No Neutrales,IND,IND,No Neutrales,17-12-2020,https://twitter.com/NoNeutrales/status/1339644418148712448,.,1
536,Araucanía,9,23,Francisco Rubilar,Francisco Rubilar,No Neutrales,IND,IND,No Neutrales,17-12-2020,https://twitter.com/NoNeutrales/status/1339644418148712448,.,0
404,Araucanía,9,23,Lorena Céspedes,Lorena Céspedes,No Neutrales,IND,IND,Twitter,12-12-2020,https://twitter.com/NoNeutrales/status/1337744259814883329,.,1
479,Araucanía,9,23,Paulo Gatica,Paulo Gatica,No Neutrales,IND,IND,No Neutrales,14-12-2020,https://twitter.com/NoNeutrales/status/1338605183035568129/photo/1,.,0
403,Araucanía,9,23,Richard Caamaño,Richard Caamaño,No Neutrales,IND,IND,Twitter,12-12-2020,https://twitter.com/NoNeutrales/status/1337744259814883329,.,0
209,Araucanía,9,23,Alex Manosalva,Minerva Castañeda,Unidad Constituyente,PS,PS,Interno,.,.,.,0
208,Araucanía,9,23,Minerva Castañeda,Minerva Castañeda,Unidad Constituyente,PS,PS,Interno,.,.,.,1
210,Araucanía,9,23,Pedro Cayuqueo,Pedro Cayuqueo,Unidad Constituyente,PS-IND,PS-IND,Twitter,27-10-2020,https://www.t13.cl/noticia/plebiscito-2020/politica/convencion-constitucional-candidatos-eleccion-plebiscito-27-10-2020,https://twitter.com/pcayuqueo/status/1317514380339195907,0
213,Los Ríos,9.5,24,Augusto Grob,Augusto Grob,Chile Vamos,RN,RN,Regional,29-10-2020,https://www.noticiaslosrios.cl/2020/10/29/rn-entrega-apoyo-a-augusto-grob-como-candidato-para-integrar-convencion-constituyente/,.,0
408,Los Ríos,9.5,24,Vicente Gómez,Vicente Gómez,Ecologistas Verdes,PEV-IND,PEV-IND,Twitter,03-11-2020,https://twitter.com/Valdivicho/status/1323742305535275012,.,0
212,Los Ríos,9.5,24,Sandra Cheuquepan,Sandra Cheuquepan,Frente Amplio,RD,RD,Interno,.,.,.,1
781,Los Ríos,9.5,24,María A. Fernández,María A. Fernández,Levanta Chile,IND,IND,Levanta Chile,27-12-2020,https://levantachile.cl/candidatos/,.,1
782,Los Ríos,9.5,24,Santiago Guarda,Santiago Guarda,Levanta Chile,IND,IND,Levanta Chile,27-12-2020,https://levantachile.cl/candidatos/,.,0
